-14210.5584862637 -14206.3333143951 -14201.8763886963 -14197.1892857242 -14192.2720054785 -14190.9540041046 -14189.5555983406 -14186.5743296825 -14183.4054507811 -14180.1072942329 -14176.7176973979 -14173.2681914097 -14171.5260962922 -14169.7776949480 -14168.0245639339 -14166.2651266931 -14164.5041128956 -14162.7430990981 -14160.9773556306 -14159.2163418331
-14177.9264447425 -14170.2801449056 -14162.4888018553 -14154.5461093650 -14146.4599502179 -14146.7390007480 -14146.6112996579 -14145.4730257441 -14143.5291313732 -14141.0602436320 -14138.2413603107 -14135.1859934893 -14133.5920946985 -14131.9666647745 -14130.3112802737 -14128.6354005362 -14126.9406021188 -14125.2316146913 -14123.5100148105 -14121.7789555897
-14202.4053465813 -14197.6599110124 -14192.7347479835 -14187.6330106078 -14182.3546988853 -14181.7177699917 -14180.8285920313 -14178.5015943902 -14175.6858641822 -14172.5516695274 -14169.2093693925 -14165.7330619409 -14163.9594356901 -14162.1668907592 -14160.3617333751 -14158.5455400942 -14156.7198874734 -14154.8910817392 -14153.0559697783 -14151.2177047041
-14183.7293477771 -14179.6271473285 -14175.3467959765 -14170.8867171644 -14166.2516405622 -14164.7050384715 -14163.1111396808 -14159.8114065759 -14156.3950082776 -14152.8950524760 -14149.3414937477 -14145.7500976594 -14143.9449402752 -14142.1366297777 -14140.3267427235 -14138.5137025560 -14136.7022389451 -14134.8907753343 -14133.0824648368 -14131.2741543393
-14145.4224730537 -14142.7202549258 -14139.8383093378 -14136.7750597330 -14133.5305061115 -14132.2219640776 -14130.7967568503 -14127.6751746488 -14124.2776950306 -14120.6878754989 -14116.9577424238 -14113.1330159487 -14111.1954278045 -14109.2452272069 -14107.2839907126 -14105.3164479917 -14103.3425990441 -14101.3640204265 -14099.3838652523 -14097.4021335214
-14152.4095369819 -14148.4649922001 -14144.2145954247 -14139.6583466560 -14134.7930927804 -14134.0489580333 -14133.0967178062 -14130.7240000218 -14127.9129994838 -14124.8071828490 -14121.5058731875 -14118.0674030959 -14116.3126955251 -14114.5390692742 -14112.7528305701 -14110.9524028559 -14109.1425158017 -14107.3294756342 -14105.5069761267 -14103.6844766192
-14228.2305893566 -14225.6087756187 -14222.8103875341 -14219.8354251027 -14216.6838883245 -14216.0863733476 -14215.2539514272 -14213.0625376595 -14210.3823913249 -14207.3758977602 -14204.1534159320 -14200.7811612205 -14199.0548316697 -14197.3095834388 -14195.5485696414 -14193.7733668339 -14191.9887046864 -14190.1977363122 -14188.4020382680 -14186.6000339972
-14252.6351785615 -14249.3401751267 -14245.8638676750 -14242.2046796500 -14238.3610344949 -14237.4340191744 -14236.3146639406 -14233.6282113793 -14230.5066291779 -14227.0918074363 -14223.4704567713 -14219.7103691195 -14217.7932762120 -14215.8572646244 -14213.9054874701 -14211.9426744192 -14209.9704020283 -14207.9918234107 -14206.0085151231 -14204.0204771655
-14200.3295943336 -14195.3161441313 -14190.1008946755 -14184.6759631830 -14179.0460793237 -14177.9141116365 -14176.6276413959 -14173.7094350045 -14170.4569985997 -14166.9759614781 -14163.3435749164 -14159.6071356146 -14157.7121145004 -14155.8029043762 -14153.8842349120 -14151.9576826644 -14150.0248241902 -14148.0888126026 -14146.1496479017 -14144.2120597575
-14191.0849008553 -14188.0910197439 -14184.8259708857 -14181.2881777240 -14177.4776402589 -14176.4402659718 -14175.2278938945 -14172.4058574599 -14169.2038708684 -14165.7464820968 -14162.1172486484 -14158.3713500067 -14156.4668695525 -14154.5482000882 -14152.6169181707 -14150.6777534698 -14148.7307059855 -14146.7789288313 -14144.8239985637 -14142.8674917395
-14161.6726337826 -14155.7889242999 -14149.6829203270 -14143.3514687507 -14136.7992992410 -14136.1923249241 -14135.3472905503 -14133.1196159793 -14130.3811370480 -14127.2958156499 -14123.9724341950 -14120.4866674034 -14118.6972755859 -14116.8858119751 -14115.0554296842 -14113.2108583833 -14111.3536746291 -14109.4886080916 -14107.6156587707 -14105.7364032232
-14269.5312910472 -14267.1901043961 -14264.6155873582 -14261.8045868202 -14258.7571027821 -14259.3546177591 -14259.4838954058 -14258.7176888655 -14256.9929358713 -14254.6281008702 -14251.8281362289 -14248.7254727075 -14247.0905834434 -14245.4115505926 -14243.6994100518 -14241.9541618210 -14240.1852652402 -14238.3942968660 -14236.5891394818 -14234.7697930876
-14162.1117576021 -14156.8980847030 -14151.5708997239 -14146.1302026647 -14140.5775700821 -14139.3005591815 -14137.8595863875 -14134.6181858793 -14131.0472850277 -14127.2635490259 -14123.3394994807 -14119.3255862055 -14117.2949812179 -14115.2549168903 -14113.2038166660 -14111.1479867717 -14109.0890037641 -14107.0268676431 -14104.9647315222 -14102.9041719579
-14195.6111312426 -14193.3897628982 -14190.9177220437 -14188.1934321224 -14185.2137400210 -14183.9997913871 -14182.6534119932 -14179.6548012118 -14176.3550681069 -14172.8440764086 -14169.1880414969 -14165.4311069585 -14163.5250499476 -14161.6063804834 -14159.6766751225 -14157.7375104216 -14155.7936160507 -14153.8465685664 -14151.8947914122 -14149.9430142579
-14132.8381635159 -14133.0683407894 -14133.0604580060 -14132.8160917226 -14132.3352419390 -14131.8417797021 -14131.0976449551 -14129.0418150608 -14126.4499558996 -14123.4939121482 -14120.2919255568 -14116.9180942885 -14115.1870350677 -14113.4291743836 -14111.6555481327 -14109.8630032019 -14108.0609989310 -14106.2479587635 -14104.4270358127 -14102.6029597485
-14125.5750738141 -14120.4481115317 -14115.0499815025 -14109.3854133965 -14103.4496775438 -14102.6330211900 -14101.6098359129 -14099.1109935951 -14096.1864809770 -14092.9781881589 -14089.5791319840 -14086.0539512756 -14084.2566766748 -14082.4420599506 -14080.6148307731 -14078.7765656989 -14076.9304178414 -14075.0795403139 -14073.2239331163 -14071.3667493621
-14225.4905083261 -14220.9248002174 -14216.1683287518 -14211.2195173728 -14206.0799426371 -14204.6957258831 -14203.2027267191 -14199.9613262109 -14196.4692531926 -14192.8053354976 -14189.0215994958 -14185.1590356607 -14183.2072585064 -14181.2428688989 -14179.2721730646 -14177.2967475604 -14175.3165923861 -14173.3348606552 -14171.3515523676 -14169.3698206367
-14253.5318437782 -14250.0539597700 -14246.3222501382 -14242.3367148830 -14238.0957774477 -14237.2412837340 -14236.1408471801 -14233.4244400422 -14230.2350659041 -14226.7382632158 -14223.0365081607 -14219.2023223456 -14217.2505451913 -14215.2798493571 -14213.2965410695 -14211.3006203286 -14209.2999699176 -14207.2898601667 -14205.2781738591 -14203.2649109948
-14247.5375819685 -14243.4464174166 -14239.1487239413 -14234.6397718725 -14229.9258674370 -14228.4596697363 -14226.9398691089 -14223.7757198775 -14220.4791398859 -14217.0911196077 -14213.6400370627 -14210.1463874878 -14208.3901033603 -14206.6275130061 -14204.8617695387 -14203.0944495145 -14201.3271294903 -14199.5582329095 -14197.7924894420 -14196.0267459745
-14303.5472435438 -14299.6547251320 -14295.5698668068 -14291.2942451248 -14286.8231304160 -14285.2844111086 -14283.6479452879 -14280.1448363729 -14276.4131267412 -14272.5237614427 -14268.5271902908 -14264.4580975323 -14262.4054207513 -14260.3432846303 -14258.2748422827 -14256.2032468217 -14254.1284982474 -14252.0505965598 -14249.9758479855 -14247.9010994112
-14259.6962936474 -14255.4821576755 -14251.0394209867 -14246.3680835812 -14241.4712985723 -14241.1086905388 -14240.4086993784 -14238.2614291974 -14235.4173209694 -14232.1081285246 -14228.4804716329 -14224.6336733644 -14222.6519416335 -14220.6386787692 -14218.6001909983 -14216.5412079906 -14214.4664594163 -14212.3775218320 -14210.2807014644 -14208.1744217567
-14266.1859056579 -14261.2039865889 -14256.0864836465 -14250.8365499441 -14245.4494558116 -14243.9753753276 -14242.3956655468 -14238.9855734752 -14235.3200792235 -14231.4732809551 -14227.4987815966 -14223.4391481780 -14221.3864713970 -14219.3211821627 -14217.2464335884 -14215.1653787875 -14213.0795943165 -14210.9922332889 -14208.9032957046 -14206.8127815636
-14243.6798684791 -14240.6859873677 -14237.4698117662 -14234.0234588913 -14230.3548115262 -14229.3820760624 -14228.2438021486 -14225.5920338340 -14222.5902699393 -14219.3504459878 -14215.9513898128 -14212.4435512279 -14210.6604656371 -14208.8647675929 -14207.0580336520 -14205.2418403712 -14203.4193408637 -14201.5936882428 -14199.7648825086 -14197.9329236611
-14140.0143003481 -14135.6030947927 -14131.0090086639 -14126.2288888484 -14121.2643119027 -14119.6704131120 -14118.0197582812 -14114.5875944163 -14111.0245763479 -14107.3780007762 -14103.6715160512 -14099.9350767494 -14098.0589743152 -14096.1781422110 -14094.2973101068 -14092.4164780026 -14090.5356458984 -14088.6563903508 -14086.7818644733 -14084.9104917091
-14167.9458864597 -14164.0565211612 -14159.9716628360 -14155.6913114840 -14151.2154671052 -14151.0846129018 -14150.6084927883 -14148.8995053608 -14146.4842205463 -14143.5991218450 -14140.3908290268 -14136.9618182752 -14135.1866154677 -14133.3798815269 -14131.5479226794 -14129.6954685952 -14127.8256723876 -14125.9416871701 -14124.0466660559 -14122.1453387150
