+15762182.6217570398 +15762210.0526480116 +15762242.3242844474 +15762271.3687572386 +15762305.2539754976 -3925.5633100238 -11111.9501363749 -13387.2746269853 -13868.2260102738 -14040.7342949650 -14117.9246456709 -14156.3874568901 -14167.9961065788 -14176.3728653334 -14182.3670696793 -14186.5696309280 -14189.4044294607 -14191.1881937402 -14192.1462579469 -14192.4598348830
+14682823.7892545871 +14682827.0164182317 +14682830.2435818724 +14682833.4707455169 +14682841.5386546273 -7231.8922333389 -11907.2290164996 -13549.1690660929 -13929.8435876684 -14073.1324898189 -14139.0214647182 -14172.3078928469 -14182.3833246522 -14189.6365640328 -14194.7845833803 -14198.3395058315 -14200.6716358083 -14202.0520046325 -14202.6901888491 -14202.7358859905
+3756601.8321239986 +3756609.9000331084 +3756619.5815240378 +3756630.4732013359 +3756642.9784604548 -6762.8902931977 -11880.3540107050 -13588.5966731158 -13977.7645599447 -14123.5636533473 -14190.5209958982 -14224.3873049941 -14234.6644345271 -14242.0847048385 -14247.3776944278 -14251.0634052493 -14253.5137174885 -14255.0043897575 -14255.7481501284 -14255.8962718972
+320288313.0123455524 +320288313.0123455524 +320288338.8296547532 +320288338.8296547532 +320288364.6469638348 -4652.0413106480 -11281.3665888824 -13362.5617438474 -13816.0239329158 -13982.0999510088 -14057.3158700519 -14095.0396481906 -14106.4513274421 -14114.6831159549 -14120.5638653289 -14124.6703050043 -14127.4215880715 -14129.1218368857 -14130.0026886810 -14130.2359016787
+9099563.7464976367 +9099558.0989612602 +9099555.6785885300 +9099550.8378430642 +9099549.2242612429 -5646.3529495433 -11509.1071043949 -13385.9753702382 -13814.4680109196 -13977.1766224177 -14052.8132703147 -14091.4966884236 -14103.3495814545 -14111.9705835512 -14118.1775159693 -14122.5565627298 -14125.5253011598 -14127.4020354857 -14128.4184029419 -14128.7524648034
+1119112752.2152454853 +1119112752.2152454853 +1119112752.2152454853 +1119112752.2152454853 +1119112855.4844818115 -4406.3625504557 -11265.6397838140 -13392.4871709571 -13850.3693766370 -14017.0473363862 -14092.3089525708 -14129.9886093315 -14141.3719248400 -14149.5816526638 -14155.4371898218 -14159.5215688083 -14162.2507911866 -14163.9321308388 -14164.7956492356 -14165.0115288348
+241389401.7811464965 +241389401.7811464965 +241389427.5984556973 +241389453.4157648087 +241389453.4157648087 -5617.2600922403 -11441.1984648492 -13428.8996320777 -13894.8655045016 -14073.4010845721 -14156.7920646422 -14199.5850739534 -14212.7316688160 -14222.3138866465 -14229.2314884021 -14234.1273855899 -14237.4695799689 -14239.6000122180 -14240.7834106049 -14241.2135940398
+1094981519.9355595112 +1094981519.9355595112 +1094981519.9355595112 +1094981519.9355595112 +1094981519.9355595112 -9322.8565904967 -12509.6712339789 -13587.6668004969 -13845.3498295377 -13945.5557818934 -13992.6332921553 -14016.6636854976 -14023.9311067497 -14029.1279747656 -14032.7727157362 -14035.2261795023 -14036.7625489127 -14037.5803701681 -14037.8324923278 -14037.6323703636
+342905695.8725991845 +342905695.8725991845 +342905721.6899083257 +342905695.8725991845 +342905747.5072174668 -5723.6250097600 -11735.0563900430 -13573.3444502866 -13967.9566000006 -14112.9189629859 -14178.9812718700 -14212.2598211812 -14222.3305256960 -14229.5821893131 -14234.7412390051 -14238.3119190912 -14240.6645339935 -14242.0716907971 -14242.7382387567 -14242.8186026951
+15685297.7212401982 +15685310.6298947707 +15685320.3113857023 +15685334.8336220961 +15685349.3558584955 -8279.3408738354 -12383.7879963041 -13751.7319252450 -14066.5631690626 -14186.3432555885 -14241.9960708058 -14270.2652679573 -14278.8169364602 -14284.9419291764 -14289.2500665795 -14292.1746836315 -14294.0309330320 -14295.0536035421 -14295.4191806736 -14295.2600285603
+52138757169.1258010864 +52138757169.1258010864 +52138757169.1258010864 +52138757169.1258010864 +52138757169.1258010864 -8785.4639040873 -12523.6610440399 -13725.0830138179 -13997.4190676253 -14100.4298790072 -14148.0856944728 -14172.1822698820 -14179.4323577356 -14184.6024377721 -14188.2140877092 -14190.6376119689 -14192.1471933998 -14192.9382266758 -14193.1667123830 -14192.9476812568
+1220062244897097.7500000000 +1220062244897097.7500000000 +1220062244897097.7500000000 +1220062244897097.7500000000 +1220062244897097.7500000000 -8686.8668608166 -12379.5598903598 -13759.2936817917 -14102.6021235425 -14237.3708724601 -14301.0522026989 -14333.8485683798 -14343.8972122056 -14351.1788153292 -14356.3882894531 -14360.0141212617 -14362.4187363594 -14363.8668630139 -14364.5649262435 -14364.6657751074
+47660730.6675206721 +47660727.4403570294 +47660727.4403570294 +47660733.8946843147 +47660733.8946843147 -5051.9938885392 -11357.0782512286 -13352.4462957559 -13783.5310673913 -13940.5228089191 -14011.3596812017 -14046.7670869985 -14057.4413089330 -14065.1231559851 -14070.5926310861 -14074.3949484064 -14076.9240488205 -14078.4714485754 -14079.2498757433 -14079.4232097281
+155652714.4314447939 +155652714.4314447939 +155652714.4314447939 +155652714.4314447939 +155652714.4314447939 -5797.1258428476 -11700.1332701928 -13568.5184132454 -13982.5817875770 -14137.7787344808 -14209.5657921526 -14246.1944146602 -14257.3965173665 -14265.5290327789 -14271.3656607750 -14275.4626458694 -14278.2186562271 -14279.9315111493 -14280.8218175256 -14281.0629093408
+160203996.7587580085 +160204009.6674125791 +160204009.6674125791 +160204022.5760671496 +160204035.4847217500 -8649.7385180663 -12386.9972908559 -13603.4583474574 -13887.6457185322 -13997.8357084103 -14049.8548130015 -14076.6538228095 -14084.8462172348 -14090.7584818788 -14094.9531643101 -14097.8336599842 -14099.6946366751 -14100.7551255092 -14101.1837331806 -14101.1080965327
+9886621.6663773619 +9886613.5984682534 +9886603.1101864111 +9886596.6558591239 +9886590.2015318349 -8893.2760738881 -12624.9968258645 -13882.0140954921 -14181.6140093394 -14298.0235377435 -14352.8522286514 -14381.0394861010 -14389.6636397248 -14395.9052389398 -14400.3567708213 -14403.4452672770 -14405.4795779528 -14406.6897643191 -14407.2507361244 -14407.2948575023
+7054860.2582462495 +7054844.9292189414 +7054829.6001916341 +7054815.8847461492 +7054803.7828824855 -7362.3781932266 -11928.9786283360 -13535.4411506569 -13906.3963629776 -14045.2778546246 -14108.8630632900 -14140.8825775665 -14150.5546139163 -14157.5068824688 -14162.4342949266 -14165.8316410280 -14168.0550433235 -14169.3676543172 -14169.9648686829 -14169.9995354798
+557472112.5290310383 +557472164.1636494398 +557472164.1636494398 +557472112.5290310383 +557472112.5290310383 -7544.9837185177 -12089.5841315519 -13608.6949922509 -13953.8864713816 -14084.1895065463 -14144.5475515682 -14175.2576063779 -14184.5940051027 -14191.3240910020 -14196.1065332180 -14199.4046062190 -14201.5602506841 -14202.8224372458 -14203.3834090511 -14203.3849848146
+7020677.4515594440 +7020690.3602140192 +7020702.4620776828 +7020716.9843140794 +7020732.3133413875 -6669.7442339834 -11890.4299151812 -13601.0488289468 -13986.8004605124 -14131.9424605363 -14199.1188342134 -14233.3696296028 -14243.8279719381 -14251.4089701263 -14256.8358996129 -14260.6303381157 -14263.1641658203 -14264.7194443926 -14265.5010230876 -14265.6712055454
+20865618.9496828876 +20865610.8817737810 +20865609.2681919597 +20865604.4274464957 +20865599.5867010280 -9501.4477953930 -12636.4261228497 -13774.4299148931 -14040.6898246527 -14141.1542022220 -14187.1980116294 -14210.1458554486 -14216.9326688339 -14221.6946261244 -14224.9406989300 -14227.0333128551 -14228.2419234580 -14228.7603496488 -14228.7335616693 -14228.2765902550
+1568215068.2404837608 +1568215068.2404837608 +1568215068.2404837608 +1568215068.2404837608 +1568214964.9712469578 -3838.5550072126 -11018.5304458318 -13309.6236017652 -13790.9074711517 -13961.9077501755 -14037.8154293942 -14075.4131464531 -14086.7176737867 -14094.8643710706 -14100.6868171952 -14104.7648931276 -14107.5177519584 -14109.2510918060 -14110.1886710872 -14110.5053995503
+5959173.1331772255 +5959167.0822453937 +5959161.8381044725 +5959157.4007544629 +5959154.9803817300 -7088.2789219603 -12061.4468244420 -13582.2035701145 -13908.6182514048 -14028.2376100540 -14082.5179352646 -14109.6825222042 -14117.8402498326 -14123.6768778286 -14127.7864690310 -14130.5897522937 -14132.3924257353 -14133.4182477724 -14133.8374008628 -14133.7727945594
+7398312970.9117956161 +7398312970.9117956161 +7398312970.9117956161 +7398312970.9117956161 +7398312970.9117956161 -8309.6710616350 -12219.6949685660 -13624.6850973415 -13958.4050182078 -14085.7251330710 -14144.6775970528 -14174.5367395737 -14183.5658644164 -14190.0548585006 -14194.6466333333 -14197.7981603290 -14199.8450771127 -14201.0347785536 -14201.5516289809 -14201.5358713459
+466515306.2366366982 +466515254.6020182967 +466515254.6020182967 +466515254.6020182967 +466515254.6020182967 -3620.9288520961 -10989.2943017605 -13321.8260982788 -13825.3376875661 -14007.8473431782 -14089.9320153085 -14130.9711998466 -14143.3897919732 -14152.3732196745 -14158.8228196712 -14163.3657458356 -14166.4573938184 -14168.4270981907 -14169.5206780582 -14169.9303765676
+36799174507.6768569946 +36799174507.6768569946 +36799174507.6768569946 +36799174507.6768569946 +36799174507.6768569946 -6799.8057772084 -11909.3307982135 -13547.2093173911 -13911.5557776017 -14047.3928941709 -14109.7631891795 -14141.3210047511 -14150.8969195275 -14157.8050667021 -14162.7261761059 -14166.1392798423 -14168.3973489347 -14169.7556570699 -14170.4064473945 -14170.4994174409
+729697110.6145626307 +729697110.6145626307 +729697110.6145626307 +729697110.6145626307 +729697058.9799443483 -5788.6815915255 -11504.9366200406 -13454.4696438241 -13898.4252517099 -14065.0086656492 -14141.8334392236 -14180.9281316054 -14192.8755704462 -14201.5517242654 -14207.7917477169 -14212.1818248219 -14215.1537147789 -14217.0225702873 -14218.0247558720 -14218.3446358620
+776503117.6561526060 +776503014.3869160414 +776503014.3869160414 +776503066.0215343237 +776503014.3869160414 -6654.3490268344 -11678.4329994588 -13521.4176228078 -13945.4035798853 -14102.4788368785 -14173.9869844112 -14210.0105137357 -14220.9510397013 -14228.8708270415 -14234.5530302148 -14238.5428633914 -14241.2374189727 -14242.9297889694 -14243.8342772172 -14244.1194904103
