+19.4520555684 +22.5161597915 +26.9199122005 +32.6633127955 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764 +39.7463615764
+33.0628011588 +36.0442361108 +40.4056839173 +46.1471445782 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936 +53.2686180936
+33.7141921172 +36.7149112129 +41.0705920689 +46.7812346852 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617 +53.8468390617
+38.7453894801 +41.7118940308 +46.0431673233 +51.7392093576 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336 +58.8000201336
+21.3730275571 +24.4234340023 +28.8398449691 +34.6222604575 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675 +41.7706804675
+26.9496010606 +29.7911813077 +34.0714342489 +39.7903598840 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131 +46.9479582131
+34.5973960445 +37.4537265947 +41.7464225702 +47.4754839710 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970 +54.6409107970
+35.5074420854 +38.3845985035 +42.6652469553 +48.3493874407 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597 +55.4370199597
+27.2243198383 +30.1838834905 +34.5496078491 +40.3214929140 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852 +47.4995386852
+23.1945946727 +26.1387728576 +30.5097807100 +36.3076182298 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170 +43.5322854170
+26.6817604414 +29.4907876470 +33.7724470213 +39.5267385646 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766 +46.7536622766
+28.4394250343 +31.4396117450 +35.8382260476 +41.6352679420 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283 +48.8307374283
+29.9794125767 +32.9692968086 +37.3473093986 +43.1134503465 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525 +50.2677196525
+28.7204543561 +31.7859997736 +36.2101446541 +41.9928889975 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037 +49.1342328037
+25.6645730049 +28.6324860123 +32.9908506514 +38.7396669222 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247 +45.8789348247
+27.3196794553 +30.2230709267 +34.5669202652 +40.3512274707 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433 +47.5759925433
+30.8079450218 +33.8165594530 +38.1787236062 +43.8944374814 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786 +50.9637010786
+33.5451782104 +36.6263447993 +41.0204234421 +46.7274141388 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894 +53.7473168894
+19.5070237480 +22.4729642684 +26.8079462323 +32.5119696397 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905 +39.5850344905
+27.4852429336 +30.5583112094 +35.0150426165 +40.8554371548 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244 +48.0794948244
+22.2917895988 +25.3248281396 +29.7256478984 +35.4942488754 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703 +42.6306310703
+29.6802098521 +32.6510902888 +37.0226553285 +42.7949049711 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166 +49.9678392166
+23.3691233610 +26.4238203376 +30.8415733331 +36.6223823474 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806 +43.7662473806
+40.4567811646 +43.4414672873 +47.8197519290 +53.5916350895 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690 +60.7571167690
+30.9508652073 +33.9293676592 +38.2775741090 +43.9954845568 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025 +51.0830990025
+27.2856141304 +30.2332786195 +34.5862688067 +40.3445846920 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756 +47.5082262756
+24.0332182145 +27.0229975331 +31.3853874358 +37.1203879227 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936 +44.2279989936
+37.7064227970 +40.7165810424 +45.0938415486 +50.8382043156 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434 +57.9496693434
+29.5187714162 +32.4769534687 +36.8278321201 +42.5714073706 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199 +49.7076792199
+22.3960644726 +25.3760070134 +29.7415286498 +35.4926293815 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087 +42.6293092087
+18.3859725700 +21.3741685824 +25.7494233239 +31.5117367946 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944 +38.6611089944
+22.7640075187 +25.7739964373 +30.1763256813 +35.9709952506 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453 +43.1580051453
+20.9411632261 +23.9636413909 +28.3809198183 +34.1929985084 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611 +41.3998774611
+32.4633359609 +35.5288032510 +39.9472488622 +45.7186727947 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483 +52.8430750483
+33.3072940582 +36.1973170386 +40.5091635148 +46.2428334868 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547 +53.3983269547
+24.6865668720 +27.6452259118 +31.9540572724 +37.6130609537 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556 +44.6222369556
+35.5904678635 +38.5575148609 +42.8938174930 +48.5993757600 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618 +55.6741896618
+26.5653099088 +29.3878326411 +33.6143795782 +39.2449507202 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671 +46.2795460671
+32.5161187525 +35.6079850763 +40.0524714742 +45.8495779461 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921 +52.9993044921
