+13.3711538065 +15.7399403538 +18.8631291095 +22.7407200735 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458 +27.3727132458
+17.3095659666 +19.5638169746 +22.5389755394 +26.2350416609 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392 +30.6520153392
+16.6319218078 +18.8203685969 +21.7627441661 +25.4590485156 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452 +29.9092816452
+12.5457963280 +14.9447022728 +18.0982812198 +22.0065331690 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203 +26.6694581203
+11.3448808311 +13.6209588611 +16.6292827283 +20.3698524329 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746 +24.8426679746
+16.5921071354 +18.7972969536 +21.7075602898 +25.3228971438 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157 +29.6433075157
+9.2378031883 +11.6118697731 +14.7300480230 +18.5923379380 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181 +23.1987395181
+10.7444606712 +13.0576556174 +16.1100769210 +19.9017245819 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001 +24.4325986001
+16.2954781824 +18.3995105652 +21.2514945025 +24.8514299943 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406 +29.1993170406
+17.9423070372 +20.1685013444 +23.1638223478 +26.9282700473 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430 +31.4618444430
